user,name,hours,hours_rating
8542204,Call of Duty Black Ops II - Multiplayer,12.1,4.0
8542204,Counter-Strike Global Offensive,7.0,2.0
8542204,Dota 2,129.0,5.0
8542204,Grand Theft Auto V,13.1,4.0
8542204,Mirror's Edge,14.9,4.0
8542204,Portal,11.8,3.0
8542204,Portal 2,16.0,4.0
8542204,Sid Meier's Civilization V,17.3,4.0
8585433,ARK Survival Evolved,193.0,5.0
8585433,Alien Swarm,4.8,2.0
8585433,Batman Arkham Asylum GOTY Edition,13.4,4.0
8585433,Batman Arkham City GOTY,14.2,4.0
8585433,Batman Arkham Origins,18.7,4.0
8585433,BattleBlock Theater,4.2,2.0
8585433,Borderlands,13.1,4.0
8585433,Borderlands 2,88.0,5.0
8585433,Chivalry Medieval Warfare,4.9,2.0
8585433,Cities Skylines,9.4,3.0
8585433,Counter-Strike,142.0,5.0
8585433,Counter-Strike Global Offensive,26.0,5.0
8585433,Counter-Strike Source,80.0,5.0
8585433,DC Universe Online,4.8,2.0
8585433,Dark Souls Prepare to Die Edition,130.0,5.0
8585433,Don't Starve,4.8,2.0
8585433,Dota 2,33.0,5.0
8585433,Dungeon Defenders,148.0,5.0
8585433,Dungeon Defenders II,6.7,2.0
8585433,FTL Faster Than Light,5.7,2.0
8585433,Fallout New Vegas,54.0,5.0
8585433,Game Dev Tycoon,92.0,5.0
8585433,Hotline Miami,7.6,2.0
8585433,Killing Floor,44.0,5.0
8585433,Left 4 Dead,12.7,4.0
8585433,Left 4 Dead 2,13.7,4.0
8585433,Magicka,4.2,2.0
8585433,Middle-earth Shadow of Mordor,25.0,5.0
8585433,Mirror's Edge,5.0,2.0
8585433,Nosgoth,4.9,2.0
8585433,PAYDAY 2,113.0,5.0
8585433,Path of Exile,31.0,5.0
8585433,Portal,2.8,1.0
8585433,Prison Architect,64.0,5.0
8585433,Risk of Rain,5.4,2.0
8585433,Sid Meier's Civilization V,164.0,5.0
8585433,Starbound,4.5,2.0
8585433,Team Fortress 2,34.0,5.0
8585433,The Binding of Isaac,1672.0,5.0
8585433,The Binding of Isaac Rebirth,623.0,5.0
8585433,The Walking Dead,13.1,4.0
8585433,Torchlight II,839.0,5.0
8585433,XCOM Enemy Unknown,7.5,2.0
8763960,Counter-Strike,6.3,2.0
8763960,Counter-Strike Condition Zero,613.0,5.0
8776918,BioShock Infinite,18.5,4.0
8776918,Borderlands 2,390.0,5.0
8776918,Borderlands The Pre-Sequel,89.0,5.0
8776918,Call of Duty Black Ops - Multiplayer,125.0,5.0
8776918,Call of Duty Black Ops II - Multiplayer,405.0,5.0
8776918,Call of Duty Ghosts - Multiplayer,85.0,5.0
8776918,Call of Duty Modern Warfare 2,6.6,2.0
8776918,Call of Duty Modern Warfare 2 - Multiplayer,562.0,5.0
8776918,Call of Duty Modern Warfare 3 - Multiplayer,46.0,5.0
8776918,Counter-Strike Global Offensive,11.5,3.0
8776918,Counter-Strike Source,294.0,5.0
8776918,Day of Defeat Source,29.0,5.0
8776918,Dead Island,70.0,5.0
8776918,Dishonored,40.0,5.0
8776918,Fallout 4,166.0,5.0
8776918,Fallout New Vegas,153.0,5.0
8776918,Left 4 Dead,5.2,2.0
8776918,Left 4 Dead 2,5.3,2.0
8776918,Metro Last Light,6.1,2.0
8776918,Portal 2,14.5,4.0
8776918,RAGE,37.0,5.0
8776918,The Elder Scrolls V Skyrim,729.0,5.0
8776918,Wolfenstein The New Order,31.0,5.0
8784496,Counter-Strike,6.2,2.0
8784496,"Warhammer 40,000 Dawn of War II",13.8,4.0
8795607,Borderlands,119.0,5.0
8795607,Borderlands 2,70.0,5.0
8795607,Counter-Strike,4.2,2.0
8795607,Counter-Strike Source,48.0,5.0
8795607,Day of Defeat Source,6.9,2.0
8795607,Half-Life 2 Episode Two,6.7,2.0
8795607,Killing Floor,3.6,1.0
8795607,Portal,4.0,1.0
8795607,Portal 2,31.0,5.0
8795607,Team Fortress 2,3.0,1.0
8949216,Counter-Strike,11.1,3.0
8949216,Counter-Strike Condition Zero,10.8,3.0
8949216,Counter-Strike Source,115.0,5.0
8949216,Kerbal Space Program,68.0,5.0
8949216,Team Fortress 2,8.2,3.0
9128105,Age of Empires III Complete Collection,2.2,1.0
9128105,Alan Wake,3.1,1.0
9128105,Assassin's Creed III,24.0,4.0
9128105,Batman Arkham Origins,16.6,4.0
9128105,BioShock Infinite,14.6,4.0
9128105,Borderlands 2,41.0,5.0
9128105,Cities Skylines,25.0,5.0
9128105,Counter-Strike Global Offensive,5.1,2.0
9128105,DC Universe Online,38.0,5.0
9128105,Dark Souls Prepare to Die Edition,12.1,4.0
9128105,Darksiders,19.5,4.0
9128105,Darksiders II,15.0,4.0
9128105,Dead Island,4.6,2.0
9128105,Deus Ex Human Revolution,31.0,5.0
9128105,Dishonored,7.9,2.0
9128105,Divinity Original Sin,10.5,3.0
9128105,Fallout 4,21.0,4.0
9128105,Grand Theft Auto V,8.6,3.0
9128105,Half-Life 2,3.4,1.0
9128105,Hitman Absolution,2.1,1.0
9128105,Just Cause 2,2.1,1.0
9128105,Kerbal Space Program,57.0,5.0
9128105,Mafia II,12.6,4.0
9128105,Mass Effect,17.3,4.0
9128105,Portal,4.4,2.0
9128105,Portal 2,7.2,2.0
9128105,Prison Architect,54.0,5.0
9128105,RAGE,9.8,3.0
9128105,RIFT,5.9,2.0
9128105,Serious Sam 3 BFE,4.9,2.0
9128105,Sleeping Dogs,18.0,4.0
9128105,Sniper Elite V2,4.8,2.0
9128105,Team Fortress 2,206.0,5.0
9128105,The Elder Scrolls V Skyrim,118.0,5.0
9128105,The Witcher 2 Assassins of Kings Enhanced Edition,11.0,3.0
9128105,Tomb Raider,15.3,4.0
9128105,Torchlight,12.1,4.0
9128105,Torchlight II,30.0,5.0
9128105,Tropico 4,35.0,5.0
9128105,"Warhammer 40,000 Dawn of War II",15.2,4.0
9128105,XCOM Enemy Unknown,16.9,4.0
9134079,Call of Duty Modern Warfare 2,11.2,3.0
9134079,Call of Duty Modern Warfare 2 - Multiplayer,117.0,5.0
9180659,7 Days to Die,6.2,2.0
9180659,Borderlands The Pre-Sequel,7.4,2.0
9180659,Call of Duty Black Ops II - Multiplayer,40.0,5.0
9180659,Call of Duty Black Ops II - Zombies,77.0,5.0
9180659,Counter-Strike Global Offensive,72.0,5.0
9180659,Counter-Strike Source,90.0,5.0
9180659,FTL Faster Than Light,3.9,1.0
9180659,Left 4 Dead 2,10.1,3.0
9180659,Loadout,5.1,2.0
9180659,Natural Selection 2,94.0,5.0
9180659,PAYDAY 2,132.0,5.0
9180659,PlanetSide 2,57.0,5.0
9180659,Robocraft,11.1,3.0
9180659,Rust,58.0,5.0
9180659,Space Engineers,321.0,5.0
9180659,Unturned,5.4,2.0
9180659,"Warhammer 40,000 Dawn of War II",14.0,4.0
9209946,Counter-Strike,41.0,5.0
9209946,Counter-Strike Source,3.5,1.0
9245216,Dota 2,15.9,4.0
9245216,Natural Selection 2,86.0,5.0
9245216,RIFT,13.2,4.0
9245216,Sid Meier's Civilization V,5.8,2.0
9544834,Counter-Strike,101.0,5.0
9563573,Borderlands 2,132.0,5.0
9563573,Counter-Strike,9.9,3.0
9563573,Counter-Strike Global Offensive,9.2,3.0
9563573,DC Universe Online,3.4,1.0
9563573,Defiance,6.4,2.0
9563573,Dota 2,25.0,5.0
9563573,Left 4 Dead 2,10.3,3.0
9563573,Marvel Heroes 2015,3.1,1.0
9563573,Path of Exile,19.0,4.0
9563573,Team Fortress 2,102.0,5.0
9563573,Torchlight,10.6,3.0
9563573,Torchlight II,50.0,5.0
9740704,Counter-Strike,23.0,4.0
9740704,Team Fortress 2,3.6,1.0
9823354,Alan Wake,4.6,2.0
9823354,Amnesia The Dark Descent,14.8,4.0
9823354,Banished,15.2,4.0
9823354,Batman Arkham City GOTY,26.0,5.0
9823354,BioShock,26.0,5.0
9823354,BioShock Infinite,15.6,4.0
9823354,Borderlands 2,2.2,1.0
9823354,Castle Crashers,9.0,3.0
9823354,Company of Heroes 2,19.8,4.0
9823354,Counter-Strike,2.2,1.0
9823354,Counter-Strike Source,7.9,2.0
9823354,Crusader Kings II,6.7,2.0
9823354,Deus Ex Human Revolution,7.4,2.0
9823354,Dishonored,19.7,4.0
9823354,Empire Total War,193.0,5.0
9823354,FTL Faster Than Light,32.0,5.0
9823354,Fallout 3 - Game of the Year Edition,62.0,5.0
9823354,Far Cry 3,22.0,4.0
9823354,Half-Life 2,24.0,4.0
9823354,Half-Life 2 Episode One,5.2,2.0
9823354,Half-Life 2 Episode Two,13.2,4.0
9823354,Left 4 Dead 2,2.7,1.0
9823354,Mass Effect,68.0,5.0
9823354,Medieval II Total War,86.0,5.0
9823354,Metro 2033,11.0,3.0
9823354,Metro Last Light,14.0,4.0
9823354,PlanetSide 2,13.1,4.0
9823354,Portal,8.2,3.0
9823354,Portal 2,16.9,4.0
9823354,Prison Architect,28.0,5.0
9823354,Sid Meier's Civilization V,153.0,5.0
9823354,South Park The Stick of Truth,12.0,3.0
9823354,Star Wars Knights of the Old Republic,12.1,4.0
9823354,Team Fortress 2,12.6,4.0
9823354,The Elder Scrolls V Skyrim,143.0,5.0
9823354,The Walking Dead,13.8,4.0
9823354,The Witcher 2 Assassins of Kings Enhanced Edition,136.0,5.0
9823354,The Witcher 3 Wild Hunt,83.0,5.0
9823354,The Witcher Enhanced Edition,61.0,5.0
9823354,Tomb Raider,19.1,4.0
9823354,Total War ROME II - Emperor Edition,218.0,5.0
9823354,Total War SHOGUN 2,243.0,5.0
9823354,Wolfenstein The New Order,16.6,4.0
9823354,XCOM Enemy Unknown,65.0,5.0
9845449,Portal 2,14.8,4.0
9946133,Counter-Strike Global Offensive,573.0,5.0
9946133,Counter-Strike Source,1229.0,5.0
9946133,Dota 2,4.4,2.0
9946133,Euro Truck Simulator 2,5.1,2.0
9946133,Garry's Mod,79.0,5.0
9946133,Left 4 Dead 2,2.5,1.0
9946133,Mafia II,3.9,1.0
9946133,PAYDAY 2,19.8,4.0
9946133,Portal 2,12.7,4.0
10095386,Counter-Strike Source,34.0,5.0
10144504,Half-Life 2 Episode Two,5.0,2.0
10162301,Alien Swarm,11.5,3.0
10162301,Batman Arkham Asylum GOTY Edition,11.8,3.0
10162301,Batman Arkham City GOTY,26.0,5.0
10162301,Borderlands 2,17.2,4.0
10162301,Chivalry Medieval Warfare,4.4,2.0
10162301,Counter-Strike Global Offensive,34.0,5.0
10162301,Counter-Strike Source,37.0,5.0
10162301,Divinity Original Sin,9.4,3.0
10162301,Dota 2,30.0,5.0
10162301,Natural Selection 2,4.7,2.0
10162301,Path of Exile,28.0,5.0
10162301,Portal 2,9.6,3.0
10162301,Sid Meier's Civilization V,41.0,5.0
10162301,South Park The Stick of Truth,20.0,4.0
10162301,"Warhammer 40,000 Dawn of War II",27.0,5.0
10162301,XCOM Enemy Unknown,35.0,5.0
10181060,Age of Empires III Complete Collection,14.0,4.0
10181060,Half-Life 2,27.0,5.0
10216256,Half-Life 2 Episode Two,2.7,1.0
10218563,Batman Arkham City GOTY,25.0,5.0
10218563,Batman Arkham Origins,40.0,5.0
10218563,Call of Duty Modern Warfare 2,22.0,4.0
10218563,Counter-Strike Source,10.7,3.0
10218563,Darksiders II,8.5,3.0
10218563,DayZ,8.8,3.0
10218563,Dota 2,19.3,4.0
10218563,Dungeon Defenders,222.0,5.0
10218563,Dungeon Defenders II,49.0,5.0
10218563,Hitman Absolution,2.4,1.0
10218563,Middle-earth Shadow of Mordor,60.0,5.0
10218563,PAYDAY 2,180.0,5.0
10218563,Path of Exile,568.0,5.0
10218563,Rocket League,50.0,5.0
10218563,Sleeping Dogs,17.9,4.0
10218563,Sniper Elite V2,7.4,2.0
10218563,The Witcher 2 Assassins of Kings Enhanced Edition,22.0,4.0
10218563,Tomb Raider,14.3,4.0
10218563,Warframe,183.0,5.0
10253354,Aliens vs. Predator,10.3,3.0
10253354,Arma 2 Operation Arrowhead,9.7,3.0
10253354,Arma 3,22.0,4.0
10253354,Batman Arkham Origins,11.0,3.0
10253354,BioShock Infinite,29.0,5.0
10253354,Call of Duty Black Ops,9.2,3.0
10253354,Call of Duty Black Ops - Multiplayer,65.0,5.0
10253354,Call of Duty Black Ops II,18.7,4.0
10253354,Call of Duty Black Ops II - Multiplayer,6.9,2.0
10253354,Call of Duty Ghosts,7.2,2.0
10253354,Call of Duty Ghosts - Multiplayer,20.0,4.0
10253354,Call of Duty Modern Warfare 2 - Multiplayer,128.0,5.0
10253354,Cities Skylines,13.7,4.0
10253354,Crusader Kings II,2.3,1.0
10253354,Dead Island,37.0,5.0
10253354,Deus Ex Human Revolution,83.0,5.0
10253354,Dishonored,13.4,4.0
10253354,Dying Light,5.3,2.0
10253354,Empire Total War,272.0,5.0
10253354,Euro Truck Simulator 2,5.0,2.0
10253354,FTL Faster Than Light,6.8,2.0
10253354,Fallout 4,62.0,5.0
10253354,Fallout New Vegas,7.9,2.0
10253354,Grand Theft Auto IV,12.8,4.0
10253354,Grand Theft Auto V,49.0,5.0
10253354,Hitman Absolution,34.0,5.0
10253354,Kerbal Space Program,44.0,5.0
10253354,L.A. Noire,61.0,5.0
10253354,Left 4 Dead 2,33.0,5.0
10253354,METAL GEAR SOLID V THE PHANTOM PAIN,40.0,5.0
10253354,Mafia II,53.0,5.0
10253354,Magicka,5.5,2.0
10253354,Max Payne 3,41.0,5.0
10253354,Mount & Blade Warband,41.0,5.0
10253354,Prison Architect,26.0,5.0
10253354,RAGE,14.7,4.0
10253354,Rising Storm/Red Orchestra 2 Multiplayer,9.1,3.0
10253354,Sleeping Dogs,22.0,4.0
10253354,Sniper Elite V2,51.0,5.0
10253354,The Witcher 3 Wild Hunt,7.2,2.0
10253354,Total War ROME II - Emperor Edition,235.0,5.0
10253354,Total War SHOGUN 2,109.0,5.0
10253354,Wolfenstein The New Order,10.2,3.0
10253354,XCOM Enemy Unknown,36.0,5.0
10302000,Arma 2,3.5,1.0
10302000,Company of Heroes 2,7.9,2.0
10302000,Counter-Strike Source,2.5,1.0
10302000,Football Manager 2013,433.0,5.0
10302000,Football Manager 2014,1096.0,5.0
10302000,Football Manager 2015,2503.0,5.0
10302000,Sid Meier's Civilization V,104.0,5.0
10302000,The Elder Scrolls V Skyrim,31.0,5.0
10302000,XCOM Enemy Unknown,112.0,5.0
10385370,Call of Duty Modern Warfare 2,9.0,3.0
10385370,Call of Duty Modern Warfare 2 - Multiplayer,41.0,5.0
10385370,Counter-Strike Source,59.0,5.0
10385370,Crusader Kings II,17.0,4.0
10385370,Team Fortress 2,2.2,1.0
10450544,Batman Arkham Origins,12.2,4.0
10450544,Battlefield Bad Company 2,31.0,5.0
10450544,BioShock Infinite,10.3,3.0
10450544,Castle Crashers,3.8,1.0
10450544,Chivalry Medieval Warfare,33.0,5.0
10450544,Darksiders,2.1,1.0
10450544,Far Cry 3,18.5,4.0
10450544,Grand Theft Auto IV,84.0,5.0
10450544,H1Z1,8.3,3.0
10450544,Half-Life 2 Episode Two,9.9,3.0
10450544,Hotline Miami,6.3,2.0
10450544,Left 4 Dead,817.0,5.0
10450544,Left 4 Dead 2,61.0,5.0
10450544,Max Payne 3,11.4,3.0
10450544,Orcs Must Die! 2,5.8,2.0
10450544,PAYDAY 2,5.6,2.0
10450544,Portal 2,11.4,3.0
10450544,Rocket League,5.5,2.0
10450544,South Park The Stick of Truth,16.7,4.0
10450544,Tomb Raider,3.4,1.0
10450544,Trine 2,2.8,1.0
10450544,Wolfenstein The New Order,4.8,2.0
10478285,Counter-Strike Source,188.0,5.0
10478285,Half-Life 2,12.5,4.0
10595342,Half-Life 2,46.0,5.0
10599862,ARK Survival Evolved,167.0,5.0
10599862,Amnesia The Dark Descent,6.1,2.0
10599862,Arma 3,71.0,5.0
10599862,Assassin's Creed III,32.0,5.0
10599862,Banished,67.0,5.0
10599862,Batman Arkham Asylum GOTY Edition,7.9,2.0
10599862,Battlefield Bad Company 2,15.3,4.0
10599862,BioShock Infinite,19.4,4.0
10599862,Borderlands,2.7,1.0
10599862,Call of Duty Black Ops,8.0,2.0
10599862,Call of Duty Black Ops - Multiplayer,32.0,5.0
10599862,Call of Duty Black Ops II,7.3,2.0
10599862,Call of Duty Black Ops II - Multiplayer,5.2,2.0
10599862,Call of Duty Ghosts,10.5,3.0
10599862,Call of Duty Modern Warfare 2,11.7,3.0
10599862,Call of Duty Modern Warfare 2 - Multiplayer,14.6,4.0
10599862,Company of Heroes 2,40.0,5.0
10599862,Counter-Strike Global Offensive,23.0,4.0
10599862,Counter-Strike Source,20.0,4.0
10599862,Crusader Kings II,672.0,5.0
10599862,DARK SOULS II,205.0,5.0
10599862,Dark Souls Prepare to Die Edition,169.0,5.0
10599862,Darksiders,8.1,3.0
10599862,Darksiders II,30.0,5.0
10599862,DayZ,99.0,5.0
10599862,Dead Island,31.0,5.0
10599862,Deus Ex Human Revolution,56.0,5.0
10599862,Dishonored,7.1,2.0
10599862,Divinity Original Sin,87.0,5.0
10599862,Dota 2,96.0,5.0
10599862,Dungeon Defenders,11.3,3.0
10599862,Empire Total War,187.0,5.0
10599862,FTL Faster Than Light,34.0,5.0
10599862,Fallout 4,99.0,5.0
10599862,Fallout New Vegas,28.0,5.0
10599862,Far Cry 3,78.0,5.0
10599862,Football Manager 2013,322.0,5.0
10599862,Football Manager 2014,581.0,5.0
10599862,Football Manager 2015,144.0,5.0
10599862,Grand Theft Auto V,3.1,1.0
10599862,H1Z1,57.0,5.0
10599862,Hitman Absolution,64.0,5.0
10599862,L.A. Noire,30.0,5.0
10599862,Left 4 Dead,15.5,4.0
10599862,Left 4 Dead 2,17.9,4.0
10599862,METAL GEAR SOLID V THE PHANTOM PAIN,79.0,5.0
10599862,Max Payne 3,10.8,3.0
10599862,Medieval II Total War,75.0,5.0
10599862,Metro 2033,12.7,4.0
10599862,Metro Last Light,5.7,2.0
10599862,Middle-earth Shadow of Mordor,68.0,5.0
10599862,Mirror's Edge,2.7,1.0
10599862,Mount & Blade Warband,880.0,5.0
10599862,Napoleon Total War,43.0,5.0
10599862,Natural Selection 2,13.3,4.0
10599862,Path of Exile,785.0,5.0
10599862,PlanetSide 2,3.6,1.0
10599862,RAGE,2.4,1.0
10599862,Rising Storm/Red Orchestra 2 Multiplayer,19.8,4.0
10599862,Saints Row The Third,11.7,3.0
10599862,Sid Meier's Civilization V,76.0,5.0
10599862,Sleeping Dogs,23.0,4.0
10599862,South Park The Stick of Truth,3.5,1.0
10599862,Team Fortress 2,2.5,1.0
10599862,The Elder Scrolls V Skyrim,211.0,5.0
10599862,The Walking Dead,42.0,5.0
10599862,The Witcher 2 Assassins of Kings Enhanced Edition,116.0,5.0
10599862,The Witcher 3 Wild Hunt,202.0,5.0
10599862,Tomb Raider,9.1,3.0
10599862,Total War ROME II - Emperor Edition,1061.0,5.0
10599862,Total War SHOGUN 2,261.0,5.0
10599862,Tropico 4,29.0,5.0
10599862,"Warhammer 40,000 Dawn of War II",23.0,4.0
10599862,XCOM Enemy Unknown,208.0,5.0
10714039,Half-Life 2,17.5,4.0
10856494,Counter-Strike Global Offensive,722.0,5.0
10856494,Counter-Strike Source,1423.0,5.0
10856494,Half-Life 2 Deathmatch,7.3,2.0
10856494,Portal 2,470.0,5.0
10868970,Half-Life 2,2.9,1.0
10869571,Half-Life 2,23.0,4.0
10964000,Counter-Strike Source,29.0,5.0
11024186,Fallout 3 - Game of the Year Edition,4.7,2.0
11024186,Fallout New Vegas,83.0,5.0
11024186,Far Cry 3,37.0,5.0
11024186,Half-Life 2,31.0,5.0
11024186,The Elder Scrolls V Skyrim,277.0,5.0
11149819,Alan Wake,29.0,5.0
11149819,Amnesia The Dark Descent,4.1,2.0
11149819,Batman Arkham Asylum GOTY Edition,16.6,4.0
11149819,Batman Arkham Origins,6.1,2.0
11149819,Battlefield Bad Company 2,6.2,2.0
11149819,BioShock Infinite,24.0,4.0
11149819,Borderlands 2,271.0,5.0
11149819,Chivalry Medieval Warfare,6.5,2.0
11149819,Counter-Strike,14.2,4.0
11149819,Counter-Strike Global Offensive,533.0,5.0
11149819,Counter-Strike Source,124.0,5.0
11149819,Darksiders,9.1,3.0
11149819,Day of Defeat Source,16.2,4.0
11149819,Dead Island,66.0,5.0
11149819,Dying Light,67.0,5.0
11149819,Far Cry 3,2.4,1.0
11149819,Grand Theft Auto IV,6.0,2.0
11149819,Grand Theft Auto V,27.0,5.0
11149819,Hotline Miami,3.0,1.0
11149819,Just Cause 2,7.8,2.0
11149819,Left 4 Dead,52.0,5.0
11149819,Left 4 Dead 2,31.0,5.0
11149819,Mafia II,25.0,5.0
11149819,Magicka,39.0,5.0
11149819,Metro 2033,8.6,3.0
11149819,Metro Last Light,30.0,5.0
11149819,Orcs Must Die! 2,21.0,4.0
11149819,Portal 2,6.6,2.0
11149819,Risk of Rain,3.1,1.0
11149819,Rocket League,9.5,3.0
11149819,Team Fortress 2,585.0,5.0
11149819,Tomb Raider,32.0,5.0
11149819,Torchlight,106.0,5.0
11149819,Torchlight II,51.0,5.0
11161178,Arma 2 Operation Arrowhead,2.2,1.0
11161178,Arma 3,150.0,5.0
11161178,Batman Arkham Asylum GOTY Edition,19.0,4.0
11161178,Battlefield Bad Company 2,23.0,4.0
11161178,Call of Duty Ghosts,8.3,3.0
11161178,Call of Duty Modern Warfare 2,13.8,4.0
11161178,Call of Duty Modern Warfare 2 - Multiplayer,32.0,5.0
11161178,DC Universe Online,311.0,5.0
11161178,Dark Souls Prepare to Die Edition,21.0,4.0
11161178,Darksiders II,101.0,5.0
11161178,DayZ,184.0,5.0
11161178,Dota 2,256.0,5.0
11161178,Empire Total War,4.7,2.0
11161178,Fallout 4,123.0,5.0
11161178,Hitman Absolution,4.5,2.0
11161178,Insurgency,6.1,2.0
11161178,Just Cause 2,22.0,4.0
11161178,Left 4 Dead 2,4.9,2.0
11161178,Mass Effect,52.0,5.0
11161178,Max Payne 3,20.0,4.0
11161178,Metro 2033,33.0,5.0
11161178,Metro Last Light,34.0,5.0
11161178,Portal 2,9.6,3.0
11161178,Sid Meier's Civilization V,14.0,4.0
11161178,The Elder Scrolls V Skyrim,918.0,5.0
11161178,The Witcher 3 Wild Hunt,2.8,1.0
11161178,The Witcher Enhanced Edition,20.0,4.0
11161178,Tomb Raider,38.0,5.0
11161178,Trine 2,2.6,1.0
11161178,Warframe,46.0,5.0
11161178,"Warhammer 40,000 Dawn of War II",2.9,1.0
11207650,Borderlands,7.9,2.0
11207650,Half-Life 2,41.0,5.0
11207650,Half-Life 2 Episode One,12.0,3.0
11207650,Half-Life 2 Episode Two,6.9,2.0
11207650,Left 4 Dead,8.7,3.0
11207650,Left 4 Dead 2,3.6,1.0
11207650,Mass Effect,2.9,1.0
11207650,Portal,18.2,4.0
11207650,Portal 2,289.0,5.0
11207650,Wolfenstein The New Order,7.4,2.0
11300897,Call of Duty Modern Warfare 2,35.0,5.0
11300897,Call of Duty Modern Warfare 2 - Multiplayer,10.6,3.0
11300897,Darksiders,23.0,4.0
11300897,Dead Island Epidemic,4.9,2.0
11300897,Half-Life 2,9.2,3.0
11300897,Path of Exile,4.7,2.0
11300897,Team Fortress 2,2.2,1.0
11300897,The Elder Scrolls V Skyrim,78.0,5.0
11300897,Warframe,2.4,1.0
11300897,XCOM Enemy Unknown,9.4,3.0
11373749,Alan Wake,19.5,4.0
11373749,Alien Swarm,2.7,1.0
11373749,Banished,7.2,2.0
11373749,Bastion,11.1,3.0
11373749,Batman Arkham Origins,41.0,5.0
11373749,BioShock,17.1,4.0
11373749,Call of Duty Black Ops,7.5,2.0
11373749,Call of Duty Black Ops - Multiplayer,21.0,4.0
11373749,Call of Duty Modern Warfare 2,11.0,3.0
11373749,Call of Duty Modern Warfare 2 - Multiplayer,7.7,2.0
11373749,Chivalry Medieval Warfare,19.9,4.0
11373749,Cities Skylines,4.7,2.0
11373749,Counter-Strike Global Offensive,5.5,2.0
11373749,Darksiders,24.0,4.0
11373749,Dishonored,9.7,3.0
11373749,Dota 2,2.2,1.0
11373749,Dungeon Defenders,2.3,1.0
11373749,Fallout 3 - Game of the Year Edition,105.0,5.0
11373749,Game Dev Tycoon,11.3,3.0
11373749,Goat Simulator,7.0,2.0
11373749,Grand Theft Auto V,61.0,5.0
11373749,Half-Life 2,18.1,4.0
11373749,Just Cause 2,12.7,4.0
11373749,Left 4 Dead,44.0,5.0
11373749,Left 4 Dead 2,270.0,5.0
11373749,Portal,4.4,2.0
11373749,Portal 2,22.0,4.0
11373749,Prison Architect,11.2,3.0
11373749,Rocket League,348.0,5.0
11373749,Saints Row The Third,44.0,5.0
11373749,Sleeping Dogs,31.0,5.0
11373749,Star Wars Knights of the Old Republic,36.0,5.0
11373749,Super Meat Boy,46.0,5.0
11373749,Team Fortress 2,762.0,5.0
11373749,Terraria,84.0,5.0
11373749,The Elder Scrolls V Skyrim,220.0,5.0
11373749,The Walking Dead,14.0,4.0
11373749,The Witcher 2 Assassins of Kings Enhanced Edition,39.0,5.0
11373749,The Witcher Enhanced Edition,56.0,5.0
11373749,Tomb Raider,18.3,4.0
11373749,Torchlight II,4.2,2.0
11403772,Alien Swarm,13.6,4.0
11403772,Arma 2 Operation Arrowhead,2.2,1.0
11403772,Bastion,10.0,3.0
11403772,Batman Arkham Asylum GOTY Edition,5.0,2.0
11403772,Batman Arkham City GOTY,3.2,1.0
11403772,BioShock,21.0,4.0
11403772,BioShock Infinite,10.4,3.0
11403772,Borderlands,14.1,4.0
11403772,Borderlands 2,25.0,5.0
11403772,Chivalry Medieval Warfare,15.8,4.0
11403772,Company of Heroes 2,2.9,1.0
11403772,Counter-Strike Global Offensive,94.0,5.0
11403772,Counter-Strike Source,28.0,5.0
11403772,Dead Island,9.9,3.0
11403772,Dirty Bomb,19.2,4.0
11403772,Divinity Original Sin,13.7,4.0
11403772,Dota 2,2443.0,5.0
11403772,Dungeon Defenders II,8.6,3.0
11403772,FTL Faster Than Light,14.8,4.0
11403772,Fallout 3 - Game of the Year Edition,57.0,5.0
11403772,Fallout New Vegas,115.0,5.0
11403772,Far Cry 3,11.4,3.0
11403772,Garry's Mod,15.8,4.0
11403772,Half-Life 2 Episode One,3.8,1.0
11403772,Half-Life 2 Episode Two,6.8,2.0
11403772,Hotline Miami,7.6,2.0
11403772,Insurgency,3.0,1.0
11403772,Killing Floor,3.4,1.0
11403772,Left 4 Dead,4.2,2.0
11403772,Loadout,10.7,3.0
11403772,Mafia II,12.1,4.0
11403772,Magicka,4.2,2.0
11403772,Magicka Wizard Wars,5.0,2.0
11403772,Max Payne 3,10.3,3.0
11403772,Metro 2033,9.8,3.0
11403772,Metro Last Light,10.8,3.0
11403772,Napoleon Total War,4.2,2.0
11403772,Natural Selection 2,33.0,5.0
11403772,No More Room in Hell,4.0,1.0
11403772,Nosgoth,41.0,5.0
11403772,Orcs Must Die! 2,2.6,1.0
11403772,PAYDAY 2,9.9,3.0
11403772,PAYDAY The Heist,2.4,1.0
11403772,Path of Exile,10.1,3.0
11403772,Portal 2,13.3,4.0
11403772,Prison Architect,3.4,1.0
11403772,RAGE,19.8,4.0
11403772,Rising Storm/Red Orchestra 2 Multiplayer,5.4,2.0
11403772,Risk of Rain,8.0,2.0
11403772,Rocket League,18.5,4.0
11403772,Rust,30.0,5.0
11403772,Saints Row IV,6.3,2.0
11403772,Saints Row The Third,16.0,4.0
11403772,Serious Sam 3 BFE,8.5,3.0
11403772,Sid Meier's Civilization V,25.0,5.0
11403772,Starbound,35.0,5.0
11403772,Super Meat Boy,2.9,1.0
11403772,Team Fortress 2,744.0,5.0
11403772,Terraria,3.0,1.0
